Booking_id,booking_Date,Customer_ID,State,City,Occupation,purpose_of_trip,Destination_place,Hotel_name,Mode_of_transport,Age,Marital_Status,trip_type,days_of_stay,Amount_Spent,booking_channel,Payment_method,repeated_customer,Trip_Score,Destination_Score,Total_Satisfication_Score
2431,08-04-2023,982,Andhra Pradesh,Chilakaluripet,Government-sector,Leisure,Amritsar," ITC Mughal, a Luxury Collection Hotel ",Bus,54,Married,Round-trip,4,11600,travel agent,Credit_card,yes,4,9,6.5
1529,21-03-2021,215,Andhra Pradesh,Dharmavaram,Government-sector,Leisure,Amritsar, Taj Falaknuma Palace               ,Ship,64,Married,Multi-city,15,40100,mobile,Debit_card,yes,3,6,4.5
1313,27-02-2022,5,Andhra Pradesh,Tenali,IT,Leisure,Ooty, Hilton Shillim Estate Retreat & Spa ,Ship,24,Unmarried,Multi-city,14,40700,travel agent,Cash,yes,9,6,7.5
2803,12-12-2020,11,Andhra Pradesh,Rajahmundry,IT,Leisure,Ooty, Aloha On The Ganges                ,Ship,23,Married,Round-trip,4,16100,meta search,Debit_card,yes,10,7,8.5
2418,07-09-2020,53,Andhra Pradesh,Ponnur,Arts,Leisure,Agra, Ganga Kinare                       ,Bus,26,Married,one-way,0,6200,mobile,Credit_card,yes,3,9,6.0
1896,05-08-2020,30,Andhra Pradesh,Anantapur,IT,Leisure,Shimla, Taj Hari Mahal                     ,Bus,28,Unmarried,one-way,0,9600,mobile,Credit_card,yes,3,3,3.0
2613,25-02-2021,1,Andhra Pradesh,Proddatur,IT,Leisure,Goa, Fairmont Jaipur                    ,Ship,21,Married,Multi-city,7,14500,mobile,Debit_card,yes,6,9,7.5
1055,30-07-2020,821,Andhra Pradesh,Kadapa,Government-sector,Business,Srinagar, Ri Kynjai                         ,Aeroplane,48,Unmarried,Round-trip,4,16500,meta search,Debit_card,yes,10,6,8.0
1921,24-10-2021,786,Andhra Pradesh,Narasapuram,Arts,Leisure,Agra, The Oberoi Cecil                  ,Ship,27,Unmarried,Round-trip,5,18000,mobile,Credit_card,yes,3,7,5.0
2131,14-05-2023,151,Andhra Pradesh,Chirala,Arts,Leisure,Mysore, The Oberoi Grand                  ,Bus,28,Married,Round-trip,3,11700,mobile,Credit_card,yes,6,9,7.5
2880,26-09-2020,389,Andhra Pradesh,Repalle,Government-sector,Business,Srinagar, Radisson Blu Resort & Spa Alibaug  ,Ship,45,Married,Round-trip,3,8200,travel agent,Debit_card,yes,9,9,9.0
2070,18-06-2021,41,Andhra Pradesh,Bapatla,IT,Leisure,Shimla, Swaswara                          ,Bus,29,Unmarried,Multi-city,9,13200,mobile,Credit_card,yes,3,9,6.0
2154,17-06-2021,30,Andhra Pradesh,Jaggayyapeta,IT,Leisure,Ooty, The Gateway Hotel Church Road     ,Aeroplane,28,Unmarried,one-way,0,6100,mobile,Cash,yes,10,9,9.5
1733,05-11-2021,127,Andhra Pradesh,Narasapuram,Government-sector,Business,Srinagar, Chariot Beach Resort               ,Aeroplane,49,Married,Round-trip,4,18300,website,Cash,yes,8,7,7.5
1737,22-07-2022,804,Andhra Pradesh,Kurnool,Finance,Leisure,Amritsar, The Tamara Kodai                  ,Aeroplane,61,Married,Multi-city,7,14500,meta search,Cash,yes,5,9,7.0
2544,05-09-2021,42,Andhra Pradesh,Amalapuram,Students,Education,Kanyakumari, Vivanta Trivandrum                 ,Ship,19,Unmarried,Round-trip,3,13300,travel agent,Cash,yes,7,7,7.0
1701,31-07-2020,155,Andhra Pradesh,Tadipatri,Arts,Leisure,Mysore, Vythiri Village                    ,Aeroplane,26,Unmarried,Round-trip,5,14800,website,Cash,yes,6,6,6.0
1983,21-05-2020,20,Andhra Pradesh,Tadepalligudem,IT,Leisure,Goa, Chandys Windy Woods               ,Bus,28,Married,Round-trip,3,13700,travel agent,Cash,yes,7,8,7.5
1319,20-12-2022,456,Andhra Pradesh,Adoni,Students,Education,Cochin, Taj Wellington Mews Luxury Residences ,Bus,14,Unmarried,Multi-city,14,43900,meta search,Debit_card,yes,9,5,7.0
1918,15-08-2022,65,Andhra Pradesh,Chittoor,IT,Leisure,Coorg, Vivanta Sawai Madhopur Lodge      ,Bus,22,Married,one-way,0,9200,mobile,Cash,yes,10,3,6.5
1299,14-10-2020,836,Andhra Pradesh,Adoni,Students,Education,Kanyakumari, Citrus Retreats Alleppey          ,Bus,9,Unmarried,Round-trip,3,12300,mobile,Cash,yes,7,7,7.0
2848,25-01-2022,1,Andhra Pradesh,Kavali,IT,Leisure,Ooty, Cedar Inn                         ,Aeroplane,21,Married,one-way,0,10000,website,Debit_card,yes,10,1,5.5
1559,23-09-2021,41,Andhra Pradesh,Anantapur,IT,Leisure,Goa, The Gulaal                       ,Bus,29,Unmarried,Round-trip,2,10700,website,Cash,yes,7,10,8.5
2380,07-02-2021,43,Andhra Pradesh,Kavali,IT,Leisure,Coorg, Trident Agra                     ,Aeroplane,22,Unmarried,one-way,0,7900,travel agent,Cash,yes,8,9,8.5
2982,31-07-2020,403,Andhra Pradesh,Anantapur,Finance,Leisure,Madurai, The Leela Palace Udaipur         ,Aeroplane,46,Married,one-way,0,6100,meta search,Debit_card,yes,7,9,8.0
2823,28-12-2022,885,Andhra Pradesh,Palakollu,Government-sector,Business,Varanasi, Brijrama Palace                  ,Bus,46,Married,Round-trip,3,8900,website,Credit_card,yes,10,10,10.0
1499,06-04-2023,464,Andhra Pradesh,Nellore,Finance,Leisure,Varanasi, Radisson Blu Hotel Amritsar      ,Aeroplane,56,Unmarried,Multi-city,13,33100,mobile,Credit_card,no,10,9,9.5
2910,21-03-2023,837,Andhra Pradesh,Gudivada,Arts,Leisure,Mysore, The Lalit Grand Palace Srinagar  ,Bus,24,Unmarried,one-way,0,7700,mobile,Credit_card,yes,8,10,9.0
1101,18-05-2021,79,Andhra Pradesh,Kakinada,IT,Leisure,Goa, Vivanta by Taj - Green Cove      ,Ship,25,Unmarried,one-way,0,7200,meta search,Debit_card,yes,7,10,8.5
1447,20-06-2021,7,Andhra Pradesh,Nuzvid,IT,Leisure,Coorg, Clarks Inn Hampi                 ,Bus,26,Married,Round-trip,2,11900,website,Credit_card,yes,9,9,9.0
1906,23-05-2021,552,Andhra Pradesh,Rayachoti,Government-sector,Leisure,Varanasi," Orange County, Coorg             ",Bus,58,Married,Round-trip,5,16100,meta search,Credit_card,yes,10,8,9.0
2895,03-09-2021,24,Andhra Pradesh,Visakhapatnam,IT,Business,Goa, Grand Mercure Mysuru             ,Bus,20,Unmarried,Multi-city,15,44800,mobile,Credit_card,yes,6,1,3.5
2887,17-04-2021,2,Andhra Pradesh,Tirupati,Arts,Leisure,Agra, Taj Umaid Bhawan Palace          ,Aeroplane,21,Married,one-way,0,6400,meta search,Credit_card,yes,3,9,6.0
2215,07-10-2020,20,Andhra Pradesh,Narasaraopet,IT,Leisure,Ooty, Trident Jaipur                   ,Bus,28,Married,Round-trip,5,14500,travel agent,Cash,yes,9,7,8.0
2798,06-07-2022,135,Andhra Pradesh,Nandyal,Arts,Leisure,Mysore, Alleppey Beach Resorts           ,Bus,29,Unmarried,one-way,0,8700,mobile,Cash,yes,7,6,6.5
1276,29-05-2023,72,Andhra Pradesh,Palakollu,IT,Leisure,Ooty, Kochi Marriott Hotel             ,Ship,21,Unmarried,one-way,0,9500,website,Cash,yes,10,1,5.5
1283,26-06-2022,474,Andhra Pradesh,Eluru,Government-sector,Leisure,Varanasi, Toshali Sands                    ,Aeroplane,57,Unmarried,Round-trip,3,13000,travel agent,Debit_card,yes,9,8,8.5
1106,27-11-2022,147,Andhra Pradesh,Chittoor,Finance,Business,Madurai, The Seashore Hotel               ,Aeroplane,62,Married,Round-trip,4,14300,website,Credit_card,yes,7,8,7.5
1050,09-01-2022,44,Andhra Pradesh,Hindupur,Arts,Education,Mahabalipuram, Sterling Ooty Elk Hill           ,Ship,30,Unmarried,Round-trip,4,17400,meta search,Cash,yes,5,8,6.5
1478,23-05-2022,24,Andhra Pradesh,Renigunta,IT,Leisure,Shimla, Hotel Ganesha Inn                ,Aeroplane,20,Unmarried,Round-trip,3,10300,mobile,Debit_card,yes,5,10,7.5
2802,28-03-2022,66,Andhra Pradesh,Pithapuram,Finance,Leisure,Varanasi, Acron Waterfront Resort          ,Bus,54,Married,Round-trip,5,19400,meta search,Credit_card,yes,9,6,7.5
1617,10-02-2021,479,Andhra Pradesh,Chirala,Arts,Leisure,Agra, Hotel Ishan                     ,Aeroplane,21,Unmarried,Round-trip,2,13600,mobile,Cash,yes,3,8,5.5
1179,10-12-2022,414,Andhra Pradesh,Madanapalle,Finance,Leisure,Madurai, Samode Palace                    ,Aeroplane,38,Unmarried,Multi-city,10,25100,travel agent,Cash,yes,7,10,8.5
1407,20-02-2021,481,Andhra Pradesh,Guntur,Finance,Leisure,Varanasi, Tea Valley Resort                ,Bus,56,Married,Round-trip,5,15300,travel agent,Credit_card,yes,8,8,8.0
2624,05-09-2020,147,Andhra Pradesh,Chittoor,Finance,Leisure,Madurai, Manuallaya Resorts & Spa         ,Aeroplane,62,Married,Round-trip,3,13100,travel agent,Cash,yes,6,6,6.0
2853,14-08-2022,98,Andhra Pradesh,Eluru,Students,Education,Mysore, Courtyard by Marriott Agra       ,Bus,15,Unmarried,Round-trip,4,18200,travel agent,Cash,yes,6,8,7.0
1564,21-03-2023,148,Andhra Pradesh,Kadapa,Finance,Leisure,Varanasi, Clarkes Hotel                    ,Bus,51,Married,Round-trip,5,16500,meta search,Debit_card,yes,10,6,8.0
2097,17-08-2022,55,Andhra Pradesh,Kavali,Finance,Leisure,Amritsar, Jaisalmer Marriott Resort & Spa  ,Ship,41,Married,Round-trip,2,9600,website,Debit_card,yes,5,10,7.5
1771,09-06-2021,151,Andhra Pradesh,Bapatla,Arts,Leisure,Mahabalipuram, Fateh Prakash Palace             ,Ship,28,Married,Multi-city,12,21900,travel agent,Cash,yes,5,10,7.5
2645,16-12-2022,27,Andhra Pradesh,Nellore,IT,Leisure,Ooty, Hyatt Amritsar                  ,Aeroplane,30,Married,Round-trip,2,10700,travel agent,Cash,yes,9,10,9.5
2800,11-02-2022,41,Andhra Pradesh,Rayachoti,IT,Leisure,Shimla, Hotel Omasila                   ,Ship,29,Unmarried,Multi-city,15,32100,website,Cash,yes,5,9,7.0
2362,02-09-2021,933,Andhra Pradesh,Palakollu,Arts,Leisure,Agra, Le Pondy                        ,Aeroplane,23,Married,one-way,0,7400,travel agent,Credit_card,yes,5,10,7.5
1656,16-07-2022,75,Andhra Pradesh,Kakinada,Government-sector,Business,Srinagar, Riverine Resort                 ,Bus,42,Married,Round-trip,4,14500,meta search,Cash,yes,6,6,6.0
1044,29-12-2022,90,Andhra Pradesh,Ponnur,Students,Education,Cochin, Hotel Viceroy                   ,Aeroplane,11,Unmarried,Multi-city,11,27200,meta search,Cash,yes,9,10,9.5
2770,27-02-2023,130,Andhra Pradesh,Repalle,Finance,Leisure,Amritsar, Taj Fort Aguada Resort & Spa    ,Aeroplane,37,Unmarried,one-way,0,8300,website,Credit_card,yes,4,6,5.0
1117,02-08-2020,41,Andhra Pradesh,Visakhapatnam,IT,Leisure,Ooty, Oberoi Cecil                    ,Bus,29,Unmarried,Multi-city,11,25600,mobile,Credit_card,yes,8,9,8.5
2137,17-07-2021,27,Andhra Pradesh,Bhimavaram,IT,Business,Goa, Suryagarh                       ,Aeroplane,30,Married,Round-trip,5,18600,mobile,Credit_card,yes,7,8,7.5
1850,09-08-2020,234,Andhra Pradesh,Kakinada,Students,Education,Cochin, Oberoi Udaivilas                ,Aeroplane,16,Unmarried,Multi-city,13,38200,mobile,Debit_card,yes,9,9,9.0
1048,01-06-2020,27,Andhra Pradesh,Bhimavaram,IT,Leisure,Coorg, Oberoi Amarvilas                ,Aeroplane,30,Married,Round-trip,4,15400,meta search,Debit_card,yes,10,6,8.0
1589,24-12-2022,256,Andhra Pradesh,Yemmiganur,Finance,Leisure,Amritsar, Taj Nadesar Palace              ,Ship,50,Married,Round-trip,5,16000,website,Debit_card,yes,3,6,4.5
1866,29-04-2023,62,Andhra Pradesh,Machilipatnam,IT,Leisure,Goa, Windermere Estate               ,Bus,27,Married,one-way,0,7400,website,Cash,yes,6,10,8.0
1737,14-08-2022,53,Andhra Pradesh,Madanapalle,Arts,Education,Mysore, Ananda in the Himalayas         ,Aeroplane,26,Married,Round-trip,4,10700,travel agent,Cash,yes,7,9,8.0
1421,12-06-2021,53,Andhra Pradesh,Palakollu,Arts,Leisure,Mysore, Savoy - IHCL SeleQtions         ,Aeroplane,26,Married,one-way,0,6500,website,Debit_card,yes,8,9,8.5
2931,24-12-2022,278,Andhra Pradesh,Bapatla,Finance,Business,Varanasi, Mayfair Darjeeling              ,Aeroplane,49,Married,one-way,0,9700,website,Debit_card,yes,10,3,6.5
2977,18-10-2020,878,Andhra Pradesh,Vijayawada,Finance,Leisure,Varanasi, Gorbandh Palace                 ,Ship,43,Married,one-way,0,9400,mobile,Credit_card,yes,10,1,5.5
1249,13-09-2021,37,Andhra Pradesh,Tuni,IT,Leisure,Shimla, Deshadan Backwater Resort       ,Aeroplane,30,Unmarried,Round-trip,3,13500,mobile,Cash,yes,5,6,5.5
2791,14-02-2023,92,Andhra Pradesh,Guntur,Government-sector,Leisure,Amritsar, Solang Valley Resort            ,Bus,52,Married,Round-trip,4,11400,travel agent,Debit_card,yes,4,10,7.0
2492,15-12-2020,239,Andhra Pradesh,Chirala,Finance,Leisure,Madurai, The Promenade                   ,Aeroplane,64,Married,one-way,0,5000,meta search,Debit_card,yes,8,10,9.0
2318,18-06-2021,24,Andhra Pradesh,Tirupati,IT,Business,Coorg, Hotel Grand Himalaya            ,Ship,20,Unmarried,one-way,0,7100,travel agent,Debit_card,yes,8,10,9.0
2657,19-08-2022,35,Andhra Pradesh,Nandyal,Arts,Leisure,Mahabalipuram, Dewa Retreat                   ,Ship,27,Married,Round-trip,2,7700,mobile,Debit_card,yes,3,10,6.5
1995,02-08-2022,973,Andhra Pradesh,Adoni,Government-sector,Business,Srinagar," Vivanta Goa,",Ship,39,Married,one-way,0,8700,meta search,Credit_card,yes,7,6,6.5
1859,11-12-2021,51,Andhra Pradesh,Nellore,Arts,Leisure,Mysore, Shahpura House                  ,Ship,24,Married,one-way,0,6300,mobile,Cash,yes,7,9,8.0
1323,28-10-2021,36,Andhra Pradesh,Tuni,Government-sector,Leisure,Amritsar, RAAS Devigarh                   ,Aeroplane,43,Married,one-way,0,8500,mobile,Cash,yes,5,7,6.0
2614,25-12-2020,511,Andhra Pradesh,Anantapur,Finance,Leisure,Amritsar," ITC Mughal, a Luxury Collection Hotel ",Aeroplane,40,Married,Multi-city,7,21100,mobile,Credit_card,yes,5,10,7.5
1786,18-12-2020,98,Andhra Pradesh,Amalapuram,Students,Education,Mysore, Nadesar Palace                  ,Aeroplane,15,Unmarried,Multi-city,7,21100,mobile,Cash,yes,8,9,8.5
2574,18-09-2022,997,Andhra Pradesh,Pithapuram,Arts,Leisure,Agra, Elixir Hills Suites Resort & Spa ,Bus,23,Unmarried,Round-trip,4,16600,mobile,Cash,yes,5,8,6.5
2196,29-10-2021,76,Andhra Pradesh,Adoni,Government-sector,Leisure,Srinagar, Sherlock                        ,Aeroplane,63,Married,Round-trip,3,8400,mobile,Cash,yes,8,9,8.5
1993,31-01-2023,79,Andhra Pradesh,Tenali,IT,Leisure,Ooty, Windamere Hotel                ,Ship,25,Unmarried,Round-trip,5,14800,travel agent,Debit_card,yes,9,6,7.5
2095,09-07-2020,5,Andhra Pradesh,Palakollu,IT,Leisure,Coorg, Desert Springs Resort          ,Aeroplane,24,Unmarried,Round-trip,2,13900,mobile,Cash,yes,10,6,8.0
2103,05-12-2022,7,Andhra Pradesh,Rajahmundry,IT,Leisure,Goa, Lake Palace Resort             ,Aeroplane,26,Married,Round-trip,4,19000,mobile,Cash,yes,7,7,7.0
1606,01-06-2021,117,Andhra Pradesh,Chittoor,Government-sector,Leisure,Amritsar, Apple Country Resort           ,Bus,51,Married,Round-trip,4,15600,mobile,Debit_card,yes,5,7,6.0
2386,04-08-2022,135,Andhra Pradesh,Guntur,Arts,Leisure,Mysore, Le Dupleix                     ,Aeroplane,29,Unmarried,Round-trip,3,10100,meta search,Debit_card,yes,8,9,8.5
1554,18-09-2020,45,Andhra Pradesh,Chirala,IT,Leisure,Ooty, Hotel Royal Palace             ,Ship,26,Unmarried,one-way,0,6000,mobile,Credit_card,yes,8,9,8.5
2774,29-10-2022,346,Andhra Pradesh,Tirupati,Finance,Leisure,Madurai, Hotel Ganesha Inn              ,Ship,48,Unmarried,Round-trip,5,10400,travel agent,Debit_card,yes,7,10,8.5
2628,19-05-2023,11,Andhra Pradesh,Kadapa,IT,Business,Goa, The Lalit Golf & Spa Resort   ,Bus,23,Married,Multi-city,7,20000,travel agent,Cash,yes,6,9,7.5
1653,24-02-2022,837,Andhra Pradesh,Palakollu,Arts,Leisure,Agra, East Bourne Resort & Spa      ,Ship,24,Unmarried,Round-trip,3,13100,mobile,Credit_card,yes,4,8,6.0
2467,02-08-2022,215,Andhra Pradesh,Chittoor,Government-sector,Business,Amritsar, Hotel Priya                    ,Aeroplane,64,Married,Multi-city,12,31900,website,Debit_card,yes,5,9,7.0
2316,15-07-2021,268,Andhra Pradesh,Kavali,Government-sector,Leisure,Amritsar, Taj Lake Palace                ,Bus,38,Married,Multi-city,15,34200,mobile,Debit_card,yes,5,10,7.5
2146,04-09-2021,836,Andhra Pradesh,Yemmiganur,Students,Education,Cochin, Radisson Blu Agra Taj East Gate ,Aeroplane,9,Unmarried,one-way,0,6400,meta search,Debit_card,yes,9,10,9.5
2343,22-04-2021,42,Andhra Pradesh,Chirala,Students,Education,Mysore, Brijrama Palace                ,Aeroplane,19,Unmarried,Round-trip,2,15000,website,Debit_card,yes,6,6,6.0
1245,18-01-2023,11,Andhra Pradesh,Ongole,IT,Business,Goa, The Fog Resort & Spa           ,Aeroplane,23,Married,Round-trip,3,10400,mobile,Credit_card,yes,7,9,8.0
1514,19-08-2022,43,Andhra Pradesh,Kadapa,IT,Leisure,Coorg, Fortune Resort Sullivan Court  ,Aeroplane,22,Unmarried,Multi-city,12,21900,mobile,Credit_card,yes,9,9,9.0
1415,23-02-2022,128,Andhra Pradesh,Gudivada,Government-sector,Leisure,Srinagar, Hotel Shangri La Regency       ,Bus,48,Married,Multi-city,13,41400,meta search,Cash,yes,7,8,7.5
2690,28-07-2020,389,Andhra Pradesh,Narasaraopet,Government-sector,Leisure,Srinagar, Hotel Rawal Kot                ,Ship,45,Married,Round-trip,4,10200,website,Cash,yes,10,10,10.0
2376,16-03-2021,837,Andhra Pradesh,Chirala,Arts,Leisure,Mysore, Punnamada Resort               ,Aeroplane,24,Unmarried,one-way,0,5800,mobile,Credit_card,yes,8,10,9.0
2129,12-04-2023,837,Andhra Pradesh,Pithapuram,Arts,Leisure,Agra, The Himalayan                  ,Aeroplane,24,Unmarried,Round-trip,3,11500,meta search,Cash,yes,3,9,6.0
1462,05-11-2021,147,Andhra Pradesh,Narasapuram,Finance,Leisure,Amritsar, Palais de Mahe                 ,Bus,62,Married,one-way,0,8800,meta search,Credit_card,yes,4,6,5.0
2986,09-09-2022,552,Andhra Pradesh,Adoni,Government-sector,Leisure,Varanasi, The Grand Dragon Ladakh        ,Aeroplane,58,Married,Round-trip,2,10000,travel agent,Cash,yes,8,10,9.0
1173,16-10-2020,933,Andhra Pradesh,Tadepalligudem,Arts,Education,Mahabalipuram, Ananda in the Himalayas        ,Aeroplane,23,Married,Multi-city,8,13100,mobile,Debit_card,yes,3,9,6.0
2335,05-09-2020,215,Andhra Pradesh,Tirupati,Government-sector,Leisure,Amritsar, Acron Waterfront Resort        ,Bus,64,Married,Round-trip,4,12200,travel agent,Cash,yes,4,7,5.5
1390,03-05-2022,17,Andhra Pradesh,Dharmavaram,IT,Leisure,Coorg, Rambagh Palace                 ,Aeroplane,23,Unmarried,Round-trip,3,9700,meta search,Cash,yes,8,9,8.5
1919,30-10-2021,456,Andhra Pradesh,Gudivada,Students,Education,Cochin, The Oberoi Udaivilas           ,Aeroplane,14,Unmarried,Round-trip,5,18400,mobile,Debit_card,yes,10,6,8.0
2125,13-06-2022,23,Andhra Pradesh,Visakhapatnam,IT,Leisure,Goa, The Oberoi Amarvilas           ,Aeroplane,25,Married,Round-trip,3,9000,meta search,Debit_card,yes,8,9,8.5
1263,14-06-2021,997,Andhra Pradesh,Peddapuram,Arts,Leisure,Mysore, Taj Nadesar Palace             ,Ship,23,Unmarried,Round-trip,2,8300,website,Credit_card,yes,8,10,9.0
1781,20-07-2020,130,Andhra Pradesh,Tenali,Finance,Leisure,Varanasi, Windermere Estate              ,Aeroplane,37,Unmarried,Round-trip,5,11200,travel agent,Cash,yes,10,10,10.0
1216,27-03-2021,23,Andhra Pradesh,Kavali,IT,Leisure,Shimla, Savoy - IHCL SeleQtions        ,Ship,25,Married,Multi-city,6,12700,mobile,Credit_card,yes,3,9,6.0
1305,30-08-2022,148,Andhra Pradesh,Rajahmundry,Finance,Leisure,Madurai, Mayfair Darjeeling             ,Bus,51,Married,Multi-city,15,40400,meta search,Credit_card,yes,8,8,8.0
2776,29-03-2021,952,Andhra Pradesh,Kakinada,Finance,Leisure,Amritsar, Suryagarh                      ,Aeroplane,53,Unmarried,one-way,0,10000,website,Debit_card,yes,4,4,4.0
2595,16-08-2021,5,Andhra Pradesh,Dharmavaram,IT,Leisure,Goa, Lake Palace Resort             ,Ship,24,Unmarried,Multi-city,8,19300,travel agent,Cash,yes,8,9,8.5
2766,10-07-2020,23,Andhra Pradesh,Kovvur,IT,Business,Shimla, The Himalayan                  ,Bus,25,Married,Round-trip,5,15100,mobile,Credit_card,yes,4,6,5.0
2513,14-03-2022,969,Andhra Pradesh,Peddapuram,Finance,Leisure,Varanasi, Palais de Mahe                 ,Aeroplane,39,Married,Round-trip,5,18000,travel agent,Cash,yes,9,7,8.0
2267,19-05-2023,549,Andhra Pradesh,Tenali,Finance,Leisure,Madurai, The Grand Dragon Ladakh        ,Ship,65,Unmarried,one-way,0,8700,travel agent,Debit_card,no,8,7,7.5
2377,11-12-2021,128,Andhra Pradesh,Markapur,Government-sector,Leisure,Srinagar, Ananda in the Himalayas        ,Aeroplane,48,Married,Round-trip,3,13900,mobile,Debit_card,yes,8,6,7.0
2086,23-02-2022,66,Andhra Pradesh,Gudur,Finance,Leisure,Madurai, Acron Waterfront Resort        ,Bus,54,Married,Multi-city,6,11700,travel agent,Debit_card,yes,8,9,8.5
2624,24-05-2021,552,Andhra Pradesh,Rajahmundry,Government-sector,Leisure,Srinagar, Rambagh Palace                 ,Ship,58,Married,Round-trip,5,16200,travel agent,Cash,yes,6,7,6.5
2719,20-01-2021,130,Andhra Pradesh,Renigunta,Finance,Leisure,Amritsar, The Oberoi Udaivilas           ,Bus,37,Unmarried,Round-trip,4,15000,mobile,Cash,yes,3,8,5.5
2836,20-01-2023,346,Andhra Pradesh,Ponnur,Finance,Leisure,Amritsar, The Oberoi Amarvilas           ,Bus,48,Unmarried,Round-trip,4,10800,website,Cash,yes,4,9,6.5
1544,23-08-2022,796,Andhra Pradesh,Guntur,Government-sector,Leisure,Varanasi, Taj Nadesar Palace             ,Bus,46,Unmarried,Round-trip,5,11200,meta search,Cash,yes,10,10,10.0
2530,30-04-2021,42,Andhra Pradesh,Ponnur,Students,Education,Cochin, Windermere Estate              ,Ship,19,Unmarried,one-way,0,8900,mobile,Credit_card,yes,8,8,8.0
2859,27-09-2022,23,Andhra Pradesh,Chirala,IT,Business,Ooty, Savoy - IHCL SeleQtions        ,Bus,25,Married,Round-trip,3,12900,mobile,Debit_card,yes,10,6,8.0
1711,21-01-2021,17,Andhra Pradesh,Visakhapatnam,IT,Leisure,Ooty, Mayfair Darjeeling             ,Ship,23,Unmarried,Round-trip,4,17800,mobile,Debit_card,yes,10,6,8.0
2052,27-05-2022,253,Andhra Pradesh,Kovvur,Government-sector,Leisure,Varanasi, Suryagarh                      ,Ship,57,Married,one-way,0,9200,mobile,Cash,yes,10,4,7.0
1583,04-01-2021,21,Andhra Pradesh,Kovvur,Finance,Leisure,Varanasi, Lake Palace Resort             ,Bus,55,Married,Multi-city,11,24300,website,Credit_card,yes,9,10,9.5
1868,12-11-2022,138,Andhra Pradesh,Rayachoti,Government-sector,Leisure,Srinagar, The Himalayan                  ,Ship,55,Married,one-way,0,9500,mobile,Cash,yes,9,5,7.0
2780,30-12-2022,17,Andhra Pradesh,Gudivada,IT,Leisure,Goa, Palais de Mahe                 ,Bus,23,Unmarried,Round-trip,3,14200,travel agent,Cash,yes,8,6,7.0
